,date,region,sale
8179,2021-08-01,west,2165.0
6191,2021-05-22,west,2410.0
6219,2021-05-23,west,2240.0
6247,2021-05-24,west,2075.0
6275,2021-05-25,west,2005.0
6303,2021-05-26,west,2085.0
6331,2021-05-27,west,2160.0
6359,2021-05-28,west,2205.0
6387,2021-05-29,west,2115.0
6415,2021-05-30,west,2310.0
6163,2021-05-21,west,2480.0
6443,2021-05-31,west,2130.0
6499,2021-06-02,west,2015.0
6527,2021-06-03,west,2300.0
6555,2021-06-04,west,2300.0
6583,2021-06-05,west,2085.0
6611,2021-06-06,west,2245.0
6639,2021-06-07,west,2070.0
6667,2021-06-08,west,2120.0
6695,2021-06-09,west,2330.0
6723,2021-06-10,west,2405.0
6471,2021-06-01,west,2215.0
6135,2021-05-20,west,2300.0
6107,2021-05-19,west,2020.0
6079,2021-05-18,west,2415.0
5491,2021-04-27,west,2245.0
5519,2021-04-28,west,2115.0
5547,2021-04-29,west,2175.0
5575,2021-04-30,west,2165.0
5603,2021-05-01,west,2320.0
5631,2021-05-02,west,2260.0
5659,2021-05-03,west,2090.0
5687,2021-05-04,west,2065.0
5715,2021-05-05,west,2295.0
5743,2021-05-06,west,2230.0
5771,2021-05-07,west,2380.0
5799,2021-05-08,west,2045.0
5827,2021-05-09,west,2385.0
5855,2021-05-10,west,2400.0
5883,2021-05-11,west,2190.0
5911,2021-05-12,west,2455.0
5939,2021-05-13,west,2320.0
5967,2021-05-14,west,2190.0
5995,2021-05-15,west,2390.0
6023,2021-05-16,west,2055.0
6051,2021-05-17,west,2255.0
6751,2021-06-11,west,2350.0
6779,2021-06-12,west,2365.0
6807,2021-06-13,west,2280.0
6863,2021-06-15,west,2085.0
7591,2021-07-11,west,2395.0
7619,2021-07-12,west,2010.0
7647,2021-07-13,west,2020.0
7675,2021-07-14,west,2045.0
7703,2021-07-15,west,2305.0
7731,2021-07-16,west,2155.0
7759,2021-07-17,west,2230.0
7787,2021-07-18,west,2385.0
7815,2021-07-19,west,2205.0
7843,2021-07-20,west,2390.0
7871,2021-07-21,west,2305.0
7899,2021-07-22,west,2450.0
7927,2021-07-23,west,2075.0
7955,2021-07-24,west,2125.0
7983,2021-07-25,west,2280.0
8011,2021-07-26,west,2290.0
8039,2021-07-27,west,2450.0
8067,2021-07-28,west,2425.0
8095,2021-07-29,west,2360.0
8123,2021-07-30,west,2245.0
8151,2021-07-31,west,2145.0
7563,2021-07-10,west,2260.0
10951,2021-11-08,west,2260.0
7535,2021-07-09,west,2170.0
7479,2021-07-07,west,2120.0
6891,2021-06-16,west,2320.0
6919,2021-06-17,west,2120.0
6947,2021-06-18,west,2150.0
6975,2021-06-19,west,2025.0
7003,2021-06-20,west,2160.0
7031,2021-06-21,west,2290.0
7059,2021-06-22,west,2270.0
7087,2021-06-23,west,2425.0
7115,2021-06-24,west,2055.0
7143,2021-06-25,west,2310.0
7171,2021-06-26,west,2050.0
7199,2021-06-27,west,2020.0
7227,2021-06-28,west,2045.0
7255,2021-06-29,west,2485.0
7283,2021-06-30,west,2160.0
7311,2021-07-01,west,2265.0
7339,2021-07-02,west,2445.0
7367,2021-07-03,west,2415.0
7395,2021-07-04,west,2395.0
7423,2021-07-05,west,2010.0
7451,2021-07-06,west,2175.0
7507,2021-07-08,west,2080.0
13695,2022-02-14,west,2115.0
